 ID_Reporte;Reporte;Programa;Cliente;Fecha_Meta;Hora_Meta;Fecha_Envio;Hora_Envio;Puntual;Observacion;Ciudad
7574;Informe Diario;Chat Y Ticket;Shein;29/06/2022;18:00:00;;;;;Bogota
7569;Control Horas;Chat Y Ticket;Shein;29/06/2022;8:45:00;;;;;Bogota
7570;Metricas Operativas Pbi;Chat Y Ticket;Shein;29/06/2022;14:00:00;;;;;Bogota
7571;Tablero De Control;Chat Y Ticket;Shein;29/06/2022;18:00:00;;;;;Bogota
6681;Modelo Centralizado;Servicio Al Cliente;Bancolombia;1/06/2022;18:00:00;;;;;Medellin
7935;Uci Empresas;Servicio Al Cliente;Bancolombia;1/06/2022;18:00:00;;;;;Medellin
6671;Informe Uci;Servicio Al Cliente;Bancolombia;1/06/2022;18:00:00;;;;;Medellin
3388;Insumo Factura Bancolombia;Sac;Bancolombia;1/06/2022;16:00:00;;;;;Medellin
6674;Factura De Sms Conservacion;Servicio Al Cliente;Bancolombia;1/06/2022;16:00:00;;;;;Medellin
6675;Factura De Sms Consolidado;Servicio Al Cliente;Bancolombia;1/06/2022;16:00:00;;;;;Medellin
5867;Insumos Cuadro De Mando Integral;Servicio Al Cliente;Konecta;1/06/2022;15:00:00;;;;;Medellin
5068;Informe C&t Ems;Servicio Al Cliente;Bancolombia;2/06/2022;18:00:00;;;;;Medellin
4914;Backoffice Gac Soporte;Servicio Al Cliente;Bancolombia;2/06/2022;18:00:00;;;;;Medellin
6682;Factura Icon Horas Medellin Y Monteria;Servicio Al Cliente;Bancolombia;2/06/2022;18:00:00;;;;;Medellin
6684;Codigo 000;Servicio Al Cliente;Bancolombia;2/06/2022;18:00:00;;;;;Medellin
6686;Bko Intercambios;Servicio Al Cliente;Bancolombia;2/06/2022;18:00:00;;;;;Medellin
7936;Reporte Malas T&c Uci Erradas;Servicio Al Cliente;Bancolombia;2/06/2022;18:00:00;;;;;Medellin
7937;Sabana Swat;Servicio Al Cliente;Bancolombia;2/06/2022;18:00:00;;;;;Medellin
6681;Modelo Centralizado;Servicio Al Cliente;Bancolombia;3/06/2022;18:00:00;;;;;Medellin
7935;Uci Empresas;Servicio Al Cliente;Bancolombia;3/06/2022;18:00:00;;;;;Medellin
6671;Informe Uci;Servicio Al Cliente;Bancolombia;3/06/2022;18:00:00;;;;;Medellin
5867;Insumos Cuadro De Mando Integral;Servicio Al Cliente;Konecta;3/06/2022;15:00:00;;;;;Medellin
7136;Desempeño Aht Y Adh Desempeño Bancolombia;Servicio Al Cliente;Konecta;3/06/2022;18:00:00;;;;;Medellin
5867;Insumos Cuadro De Mando Integral;Servicio Al Cliente;Konecta;6/06/2022;15:00:00;;;;;Medellin
7135;Corte De Aht Para Giovanni Soto;Servicio Al Cliente;Konecta;6/06/2022;18:00:00;;;;;Medellin
7137;Información Sik  Y Consolidación Justificaciones;Servicio Al Cliente;Konecta;6/06/2022;18:00:00;;;;;Medellin
6671;Informe Uci;Servicio Al Cliente;Bancolombia;6/06/2022;18:00:00;;;;;Medellin
5068;Informe C&t Ems;Servicio Al Cliente;Bancolombia;6/06/2022;18:00:00;;;;;Medellin
6681;Modelo Centralizado;Servicio Al Cliente;Bancolombia;6/06/2022;18:00:00;;;;;Medellin
6684;Codigo 000;Servicio Al Cliente;Bancolombia;6/06/2022;18:00:00;;;;;Medellin
7935;Uci Empresas;Servicio Al Cliente;Bancolombia;6/06/2022;18:00:00;;;;;Medellin
6676;Uci Mensual;Servicio Al Cliente;Bancolombia;7/06/2022;18:00:00;;;;;Medellin
6677;Modelo Centralizado Mensual;Servicio Al Cliente;Bancolombia;7/06/2022;18:00:00;;;;;Medellin
6685;Llamadas De Salida Centralizacion Tmk;Servicio Al Cliente;Bancolombia;7/06/2022;18:00:00;;;;;Medellin
6686;Bko Intercambios;Servicio Al Cliente;Bancolombia;7/06/2022;18:00:00;;;;;Medellin
7936;Reporte Malas T&c Uci Erradas;Servicio Al Cliente;Bancolombia;7/06/2022;18:00:00;;;;;Medellin
5921;Informe Rotación Bancolombia;Servicio Al Cliente;Bancolombia;7/06/2022;18:00:00;;;;;Medellin
4914;Backoffice Gac Soporte;Servicio Al Cliente;Bancolombia;7/06/2022;18:00:00;;;;;Medellin
4915;Negocios Fiduciarios;Servicio Al Cliente;Bancolombia;7/06/2022;18:00:00;;;;;Medellin
6671;Informe Uci;Servicio Al Cliente;Bancolombia;8/06/2022;18:00:00;;;;;Medellin
6681;Modelo Centralizado;Servicio Al Cliente;Bancolombia;8/06/2022;18:00:00;;;;;Medellin
7935;Uci Empresas;Servicio Al Cliente;Bancolombia;8/06/2022;18:00:00;;;;;Medellin
5867;Insumos Cuadro De Mando Integral;Servicio Al Cliente;Konecta;8/06/2022;15:00:00;;;;;Medellin
7134;Rotación Pcrc Bancolombia;Servicio Al Cliente;Konecta;8/06/2022;18:00:00;;;;;Medellin
6682;Factura Icon Horas Medellin Y Monteria;Servicio Al Cliente;Bancolombia;9/06/2022;18:00:00;;;;;Medellin
6684;Codigo 000;Servicio Al Cliente;Bancolombia;9/06/2022;18:00:00;;;;;Medellin
6686;Bko Intercambios;Servicio Al Cliente;Bancolombia;9/06/2022;18:00:00;;;;;Medellin
7936;Reporte Malas T&c Uci Erradas;Servicio Al Cliente;Bancolombia;9/06/2022;18:00:00;;;;;Medellin
7937;Sabana Swat;Servicio Al Cliente;Bancolombia;9/06/2022;18:00:00;;;;;Medellin
5068;Informe C&t Ems;Servicio Al Cliente;Bancolombia;9/06/2022;18:00:00;;;;;Medellin
4914;Backoffice Gac Soporte;Servicio Al Cliente;Bancolombia;9/06/2022;18:00:00;;;;;Medellin
6671;Informe Uci;Servicio Al Cliente;Bancolombia;10/06/2022;18:00:00;;;;;Medellin
6681;Modelo Centralizado;Servicio Al Cliente;Bancolombia;10/06/2022;18:00:00;;;;;Medellin
7935;Uci Empresas;Servicio Al Cliente;Bancolombia;10/06/2022;18:00:00;;;;;Medellin
5867;Insumos Cuadro De Mando Integral;Servicio Al Cliente;Konecta;10/06/2022;15:00:00;;;;;Medellin
5867;Insumos Cuadro De Mando Integral;Servicio Al Cliente;Konecta;13/06/2022;16:00:00;;;;;Medellin
6681;Modelo Centralizado;Servicio Al Cliente;Bancolombia;13/06/2022;18:00:00;;;;;Medellin
6684;Codigo 000;Servicio Al Cliente;Bancolombia;13/06/2022;18:00:00;;;;;Medellin
7935;Uci Empresas;Servicio Al Cliente;Bancolombia;13/06/2022;18:00:00;;;;;Medellin
6671;Informe Uci;Servicio Al Cliente;Bancolombia;13/06/2022;18:00:00;;;;;Medellin
5068;Informe C&t Ems;Servicio Al Cliente;Bancolombia;13/06/2022;18:00:00;;;;;Medellin
4914;Backoffice Gac Soporte;Servicio Al Cliente;Bancolombia;14/06/2022;18:00:00;;;;;Medellin
6686;Bko Intercambios;Servicio Al Cliente;Bancolombia;14/06/2022;18:00:00;;;;;Medellin
7138;Rotación Luchy;Servicio Al Cliente;Bancolombia;14/06/2022;18:00:00;;;;;Medellin
7139;Eficiencia Bancolombia;Servicio Al Cliente;Bancolombia;14/06/2022;18:00:00;;;;;Medellin
7936;Reporte Malas T&c Uci Erradas;Servicio Al Cliente;Bancolombia;14/06/2022;18:00:00;;;;;Medellin
5918;Niveles De Servicio Sva;Todos Los Centros De Costos;Konecta;14/06/2022;18:00:00;;;;;Medellin
5867;Insumos Cuadro De Mando Integral;Servicio Al Cliente;Konecta;15/06/2022;15:00:00;;;;;Medellin
6681;Modelo Centralizado;Servicio Al Cliente;Bancolombia;15/06/2022;18:00:00;;;;;Medellin
7935;Uci Empresas;Servicio Al Cliente;Bancolombia;15/06/2022;18:00:00;;;;;Medellin
6671;Informe Uci;Servicio Al Cliente;Bancolombia;15/06/2022;18:00:00;;;;;Medellin
5068;Informe C&t Ems;Servicio Al Cliente;Bancolombia;16/06/2022;18:00:00;;;;;Medellin
4914;Backoffice Gac Soporte;Servicio Al Cliente;Bancolombia;16/06/2022;18:00:00;;;;;Medellin
6682;Factura Icon Horas Medellin Y Monteria;Servicio Al Cliente;Bancolombia;16/06/2022;18:00:00;;;;;Medellin
6684;Codigo 000;Servicio Al Cliente;Bancolombia;16/06/2022;18:00:00;;;;;Medellin
6686;Bko Intercambios;Servicio Al Cliente;Bancolombia;16/06/2022;18:00:00;;;;;Medellin
7936;Reporte Malas T&c Uci Erradas;Servicio Al Cliente;Bancolombia;16/06/2022;18:00:00;;;;;Medellin
7937;Sabana Swat;Servicio Al Cliente;Bancolombia;16/06/2022;18:00:00;;;;;Medellin
6681;Modelo Centralizado;Servicio Al Cliente;Bancolombia;17/06/2022;18:00:00;;;;;Medellin
7935;Uci Empresas;Servicio Al Cliente;Bancolombia;17/06/2022;18:00:00;;;;;Medellin
6671;Informe Uci;Servicio Al Cliente;Bancolombia;17/06/2022;18:00:00;;;;;Medellin
5867;Insumos Cuadro De Mando Integral;Servicio Al Cliente;Konecta;17/06/2022;15:00:00;;;;;Medellin
4911;Reporte Incidentes Bancolombia;Servicio Al Cliente;Bancolombia;21/06/2022;18:00:00;;;;;Medellin
4914;Backoffice Gac Soporte;Servicio Al Cliente;Bancolombia;21/06/2022;18:00:00;;;;;Medellin
6686;Bko Intercambios;Servicio Al Cliente;Bancolombia;21/06/2022;18:00:00;;;;;Medellin
7936;Reporte Malas T&c Uci Erradas;Servicio Al Cliente;Bancolombia;21/06/2022;18:00:00;;;;;Medellin
6681;Modelo Centralizado;Servicio Al Cliente;Bancolombia;22/06/2022;18:00:00;;;;;Medellin
7935;Uci Empresas;Servicio Al Cliente;Bancolombia;22/06/2022;18:00:00;;;;;Medellin
6671;Informe Uci;Servicio Al Cliente;Bancolombia;22/06/2022;18:00:00;;;;;Medellin
5867;Insumos Cuadro De Mando Integral;Servicio Al Cliente;Konecta;22/06/2022;15:00:00;;;;;Medellin
6679;Rotacion Lideres;Todos Los Centros De Costos;Konecta;22/06/2022;18:00:00;;;;;Medellin
5062;Prefactura Bancolombia;Servicio Al Cliente;Bancolombia;23/06/2022;18:00:00;;;;;Medellin
5068;Informe C&t Ems;Servicio Al Cliente;Bancolombia;23/06/2022;18:00:00;;;;;Medellin
4914;Backoffice Gac Soporte;Servicio Al Cliente;Bancolombia;23/06/2022;18:00:00;;;;;Medellin
6682;Factura Icon Horas Medellin Y Monteria;Servicio Al Cliente;Bancolombia;23/06/2022;18:00:00;;;;;Medellin
6684;Codigo 000;Servicio Al Cliente;Bancolombia;23/06/2022;18:00:00;;;;;Medellin
6686;Bko Intercambios;Servicio Al Cliente;Bancolombia;23/06/2022;18:00:00;;;;;Medellin
7936;Reporte Malas T&c Uci Erradas;Servicio Al Cliente;Bancolombia;23/06/2022;18:00:00;;;;;Medellin
7937;Sabana Swat;Servicio Al Cliente;Bancolombia;23/06/2022;18:00:00;;;;;Medellin
6681;Modelo Centralizado;Servicio Al Cliente;Bancolombia;24/06/2022;18:00:00;;;;;Medellin
7935;Uci Empresas;Servicio Al Cliente;Bancolombia;24/06/2022;18:00:00;;;;;Medellin
6671;Informe Uci;Servicio Al Cliente;Bancolombia;24/06/2022;18:00:00;;;;;Medellin
5867;Insumos Cuadro De Mando Integral;Servicio Al Cliente;Konecta;24/06/2022;15:00:00;;;;;Medellin
4914;Backoffice Gac Soporte;Servicio Al Cliente;Bancolombia;28/06/2022;18:00:00;;;;;Medellin
6686;Bko Intercambios;Servicio Al Cliente;Bancolombia;28/06/2022;18:00:00;;;;;Medellin
7936;Reporte Malas T&c Uci Erradas;Servicio Al Cliente;Bancolombia;28/06/2022;18:00:00;;;;;Medellin
6681;Modelo Centralizado;Servicio Al Cliente;Bancolombia;29/06/2022;18:00:00;;;;;Medellin
7935;Uci Empresas;Servicio Al Cliente;Bancolombia;29/06/2022;18:00:00;;;;;Medellin
6671;Informe Uci;Servicio Al Cliente;Bancolombia;29/06/2022;18:00:00;;;;;Medellin
5867;Insumos Cuadro De Mando Integral;Servicio Al Cliente;Konecta;29/06/2022;15:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;1/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;1/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;1/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;1/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;1/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;1/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;1/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;1/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;2/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;2/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;2/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;2/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;2/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;2/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;2/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;2/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;3/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;3/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;3/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;3/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;3/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;3/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;3/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;3/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;6/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;6/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;6/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;6/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;6/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;6/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;6/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;6/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;7/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;7/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;7/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;7/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;7/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;7/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;7/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;7/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;8/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;8/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;8/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;8/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;8/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;8/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;8/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;8/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;9/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;9/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;9/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;9/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;9/06/2022;18:00:00;;;;;Medellin
7466;Desempeño Zara;Bo;Zara;9/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;9/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;9/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;9/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;10/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;10/06/2022;18:00:00;;;;;Medellin
7465;Información Sik Operacional Zara;Bo;Zara;10/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;10/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;10/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;10/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;10/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;10/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;10/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;13/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;13/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;13/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;13/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;13/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;13/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;13/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;13/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;14/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;14/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;14/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;14/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;14/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;14/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;14/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;14/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;15/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;15/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;15/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;15/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;15/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;15/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;15/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;15/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;16/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;16/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;16/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;16/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;16/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;16/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;16/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;16/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;17/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;17/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;17/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;17/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;17/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;17/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;17/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;17/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;21/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;21/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;21/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;21/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;21/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;21/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;21/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;21/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;22/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;22/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;22/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;22/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;22/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;22/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;22/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;22/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;23/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;23/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;23/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;23/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;23/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;23/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;23/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;23/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;28/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;28/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;28/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;28/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;28/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;28/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;28/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;28/06/2022;18:00:00;;;;;Medellin
7463;Performance By Agent;Bo;Zara;29/06/2022;18:00:00;;;;;Medellin
7464;Situación Bo;Bo;Zara;29/06/2022;18:00:00;;;;;Medellin
7887;Alertas Proactivas Zara Bo;Bo;Zara;29/06/2022;18:00:00;;;;;Medellin
7585;Informe De Gestión Integral;Bo;Zara;29/06/2022;18:00:00;;;;;Medellin
7460;Daily Report;Bo;Zara;29/06/2022;18:00:00;;;;;Medellin
7462;Tablero De Control Zara;Bo;Zara;29/06/2022;18:00:00;;;;;Medellin
7885;Informe De Productividad Pull&bear;Sac;Zara;29/06/2022;18:00:00;;;;;Medellin
7886;Tablero De Control Pull&bear;Sac;Zara;29/06/2022;18:00:00;;;;;Medellin
5879;Factura Aon;Atención Al Cliente;Aon;1/06/2022;18:00:00;;;;;Medellin
7972;Aon - Affinity;Sac;Aon;1/06/2022;18:00:00;;;;;Medellin
7958;Checklist Sura Sac;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
4991;Proactive Monitoreo;Asistencia Autos;Suramericana;1/06/2022;18:00:00;;;;;Medellin
7543;Reporte Proactive Easycase;Servicio Al Cliente Asistencia;Suramericana;1/06/2022;18:00:00;;;;;Medellin
5878;Ivr Report;Asistencia;Suramericana;1/06/2022;18:00:00;;;;;Medellin
6323;Autorizaciones Contingencia Ivr;Atencion Y Mantenimiento De Clientes Servicio Al Cliente Sol Salud;Suramericana;1/06/2022;18:00:00;;;;;Medellin
4375;Costo Por Servicio;Asistencia;Suramericana;1/06/2022;18:00:00;;;;;Medellin
3439;Factura Sura Tmk;Telemercadeo Sulinea (general Y Especializado);Suramericana;1/06/2022;18:00:00;;;;;Medellin
7962;Factura Sura Asistencia;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
7965;Factura Sura Soluciones;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
6318;Reportes De Productividad (teo);Asistencia;Suramericana;1/06/2022;18:00:00;;;;;Medellin
7027;Informe Whatsapp Sura Asistencia;Atencion Y Mantenimiento De Clientes;Suramericana;1/06/2022;18:00:00;;;;;Medellin
6320;Conservación Bancaseguros;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
6321;Conservación Autos;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
6412;Informe Oportunidad Casos Bo;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
6413;Informe Oportunidad Casos Urgentes Bo;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
6611;Conservación Afinitty;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
7248;Informe Whatsapp;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
7961;Tiempo De Navegacion Proactive;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
7967;Informe Bo Quejas Sura Sac;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
7969;Informe De Sigar;Servicio Al Cliente;Suramericana;1/06/2022;18:00:00;;;;;Medellin
7248;Informe Whatsapp;Servicio Al Cliente;Suramericana;2/06/2022;18:00:00;;;;;Medellin
7960;Ivr Sura - Contactabilidad;Servicio Al Cliente;Suramericana;2/06/2022;18:00:00;;;;;Medellin
7969;Informe De Sigar;Servicio Al Cliente;Suramericana;2/06/2022;18:00:00;;;;;Medellin
7971;Cancelaciones Bo;Servicio Al Cliente;Suramericana;2/06/2022;18:00:00;;;;;Medellin
7958;Checklist Sura Sac;Servicio Al Cliente;Suramericana;2/06/2022;18:00:00;;;;;Medellin
